วันที่ชำระเงิน,เวลาที่ชำระเงิน,หมายเลขใบเสร็จ / ID,รหัสถาดเก็บเงิน,ชื่อเมนู,ประเภทการสั่ง,จำนวน,ราคาต่อหน่วย,ยอดก่อนลด,ส่วนลดทั้งหมด,ส่วนลดทั้งหมด %,ราคาสุทธิ,ประเภทภาษีของรายการ,โต๊ะ,ประเภทการชำระเงิน,หมายเหตุ,หมวดสินค้า,สาขา
2024-05-18,19:17,FAF27,3HM,เทมปุระรวม ( MIXED TEMPURA ),Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-18,19:17,FAF27,3HM,ไก่รมควัน ( SMOKED CHICKEN ),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,2,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-18,19:17,FAF27,3HM,สลัดมันฝรั่ง ( POTATO SALAD ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-18,19:17,FAF27,3HM,ชาเขียวจากสวนเราเอง ( GREEN TEA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-18,19:17,FAF27,3HM,ชาข้าวคั่ว ( GENMAI CHA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-18,19:35,IVV5K,3HM,รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_6e5caeec939cd77aac315c50b4dc01ed6e9b51446cb108769cfb26a7fbce0b01,E-Payment,,,JOJO SOBA SAMYAN
2024-05-18,19:35,IVV5K,3HM,โซบะเนื้อ ( BEEF SOBA ),Delivery,1,215,215.00,0.0,0.0,215.00,VATable,Counter_6e5caeec939cd77aac315c50b4dc01ed6e9b51446cb108769cfb26a7fbce0b01,E-Payment,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-18,19:35,IVV5K,3HM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1,Delivery,1,179,179.00,0.0,0.0,179.00,VATable,Counter_6e5caeec939cd77aac315c50b4dc01ed6e9b51446cb108769cfb26a7fbce0b01,E-Payment,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-18,19:35,IVV5K,3HM,โอเด้งเล็ก ( ODEN S ),Delivery,1,106,106.00,0.0,0.0,106.00,VATable,Counter_6e5caeec939cd77aac315c50b4dc01ed6e9b51446cb108769cfb26a7fbce0b01,E-Payment,,โอเด้ง ( ODEN ),JOJO SOBA SAMYAN
2024-05-18,20:56,CU5YG,3HM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1เพิ่มเส้น UP SIZED +50 x 1,Delivery,1,229,229.00,0.0,0.0,229.00,VATable,Counter_1a2e151c43418213bee8d41644b5c4f54201d9e9d3bfedd69c7b242b97166abe,E-Payment,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-18,20:56,CU5YG,3HM,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_1a2e151c43418213bee8d41644b5c4f54201d9e9d3bfedd69c7b242b97166abe,E-Payment,,,JOJO SOBA SAMYAN
2024-05-18,20:56,CU5YG,3HM,ไม่รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_1a2e151c43418213bee8d41644b5c4f54201d9e9d3bfedd69c7b242b97166abe,E-Payment,,,JOJO SOBA SAMYAN
2024-05-18,21:05,PAF9I,3HM,น้ำแร่ ( MINERAL WATER ),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,5,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-18,21:05,PAF9I,3HM,สลัดมันฝรั่ง ( POTATO SALAD ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,5,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-18,21:05,PAF9I,3HM,เลม่อนโซบะ ( LEMON SOBA )SOBA 100% +49 x 1,Dine-In,1,238,238.00,0.0,0.0,238.00,VATable,5,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-18,21:05,PAF9I,3HM,โซบะยูสุ ( YUZU SOBA ),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,5,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-18,21:05,PAF9I,3HM,ไก่รมควัน ( SMOKED CHICKEN ),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,5,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-18,21:21,HIOUO,3HM,กุ้งเทมปุระ 3 ตัว ( SHRIMP TEMPURA 3 ),Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,2,Cash,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-18,21:21,HIOUO,3HM,โซบะยูสุ ( YUZU SOBA ),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,2,Cash,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-18,21:21,HIOUO,3HM,ชาเขียวจากสวนเราเอง ( GREEN TEA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,Cash,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,12:41,GWNB7,BBM,โซบะเนื้อ ( BEEF SOBA ),Delivery,1,215,215.00,0.0,0.0,215.00,VATable,Counter_b5fd03dd91df1cfbd2f19c115d24d58bbda01a23fb01924bb78b2cc14f7ff1cb,E-Payment,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,12:41,GWNB7,BBM,ไม่รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_b5fd03dd91df1cfbd2f19c115d24d58bbda01a23fb01924bb78b2cc14f7ff1cb,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,13:13,UM4BS,BBM,น้ำแร่ ( MINERAL WATER ),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,13:13,UM4BS,BBM,โซบะ 80% ( SOBA 80% )ร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,โซบะพีลังกาสา ( PILANGKASA SOBA  ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,โซบะมัทฉะ ( MATCHA SOBA ),Dine-In,1,219,219.00,0.0,0.0,219.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,โซบะยูสุ ( YUZU SOBA ),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,เทมปุระรวม ( MIXED TEMPURA ),Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,ชาโซบะ ( SOBA TEA ),Dine-In,2,40,80.00,0.0,0.0,80.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,โซบะ 80% ( SOBA 80% )เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,ชาข้าวคั่ว ( GENMAI CHA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,14:03,S45EW,BBM,ชาเขียวจากสวนเราเอง ( GREEN TEA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,15:39,UQKOO,BBM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,1,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,17:12,CPVIH,BBM,ยำสาหร่าย ( EBISU CHUKA WAKAME ),Delivery,1,83,83.00,0.0,0.0,83.00,VATable,Counter_c402fab62b1896b4dd76b09fd698b5680aed8319c2f9874dfa85985b949ac230,E-Payment,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-19,17:12,CPVIH,BBM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1,Delivery,1,179,179.00,0.0,0.0,179.00,VATable,Counter_c402fab62b1896b4dd76b09fd698b5680aed8319c2f9874dfa85985b949ac230,E-Payment,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,17:12,CPVIH,BBM,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_c402fab62b1896b4dd76b09fd698b5680aed8319c2f9874dfa85985b949ac230,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,17:12,CPVIH,BBM,ไม่รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_c402fab62b1896b4dd76b09fd698b5680aed8319c2f9874dfa85985b949ac230,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,17:57,L1AUN,BBM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,2,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,17:57,L1AUN,BBM,โซบะเนื้อ ( BEEF SOBA ),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,2,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,17:57,L1AUN,BBM,เทมปุระรวม ( MIXED TEMPURA ),Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-19,18:00,J5ET3,BBM,โอเด้งเล็ก ( ODEN S ),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,4,โอนเงิน,,โอเด้ง ( ODEN ),JOJO SOBA SAMYAN
2024-05-19,18:00,J5ET3,BBM,ข้าวหน้าเนื้อ ( GYUDON BEEF ),Dine-In,1,139,139.00,0.0,0.0,139.00,VATable,4,โอนเงิน,,ข้าวหน้าต่างๆ ( DONBURI ),JOJO SOBA SAMYAN
2024-05-19,18:00,J5ET3,BBM,โซบะ 100% ( SOBA ORIGINAL )เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,4,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,18:00,J5ET3,BBM,น้ำแร่ ( MINERAL WATER ),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,4,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,18:00,J5ET3,BBM,โซบะทอด ( SOBA FRIES ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,4,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-19,18:00,J5ET3,BBM,หมึกวาซาบิ ( TAKO WASABI ),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,4,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-19,18:40,YZ8EB,BBM,สลัดมันฝรั่ง ( POTATO SALAD ),Delivery,1,70,70.00,0.0,0.0,70.00,VATable,Counter_8f365c1333b6a39d5c3c0114a3da0fa1def654e6c81188166d74135db1c51ce7,E-Payment,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-19,18:40,YZ8EB,BBM,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )ร้อน/Hot x 1SOBA 100% +49 x 1เพิ่มเส้น UP SIZED +50 x 1,Delivery,1,290,290.00,0.0,0.0,290.00,VATable,Counter_8f365c1333b6a39d5c3c0114a3da0fa1def654e6c81188166d74135db1c51ce7,E-Payment,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,18:40,YZ8EB,BBM,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_8f365c1333b6a39d5c3c0114a3da0fa1def654e6c81188166d74135db1c51ce7,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,18:40,YZ8EB,BBM,ไม่รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_8f365c1333b6a39d5c3c0114a3da0fa1def654e6c81188166d74135db1c51ce7,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,18:47,VQTC7,BBM,โซบะเนื้อ ( BEEF SOBA ),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,6,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,18:47,VQTC7,BBM,ไก่รมควัน ( SMOKED CHICKEN ),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,6,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-19,18:47,VQTC7,BBM,เลม่อนโซบะ ( LEMON SOBA ),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,6,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,18:47,VQTC7,BBM,สลัดมันฝรั่ง ( POTATO SALAD ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,6,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-19,19:02,0Q2S8,BBM,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_f750fe99adf2ee6a232ee4347811883a32dfcd34a2ebed6bc9eaa79c36d9f634,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,19:02,0Q2S8,BBM,ไม่รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_f750fe99adf2ee6a232ee4347811883a32dfcd34a2ebed6bc9eaa79c36d9f634,E-Payment,,,JOJO SOBA SAMYAN
2024-05-19,19:02,0Q2S8,BBM,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )เย็น/Cold x 1,Delivery,1,191,191.00,0.0,0.0,191.00,VATable,Counter_f750fe99adf2ee6a232ee4347811883a32dfcd34a2ebed6bc9eaa79c36d9f634,E-Payment,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,เทมปุระรวม ( MIXED TEMPURA ),Dine-In,2,270,540.00,0.0,0.0,540.00,VATable,4,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โซบะเนื้อ ( BEEF SOBA ),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,4,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,ชาโซบะ ( SOBA TEA ),Dine-In,1,40,40.00,0.0,0.0,40.00,VATable,4,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,น้ำแร่ ( MINERAL WATER ),Dine-In,2,20,40.00,0.0,0.0,40.00,VATable,4,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,ชาเขียวจากสวนเราเอง ( GREEN TEA ),Dine-In,4,30,120.00,0.0,0.0,120.00,VATable,4,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โซบะเเกงกะหรี่เอ็นวัว ( CURRY SOBA ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โซบะเป็ดพะโล้ ( STEWED DUCK SOBA ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )ร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,4,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,4,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,เลม่อนโซบะ ( LEMON SOBA ),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,4,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โซบะยูสุ ( YUZU SOBA ),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,4,โอนเงิน,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-19,19:52,YOLO9,BBM,โอเด้งใหญ่ ( ODEN L ),Dine-In,2,159,318.00,0.0,0.0,318.00,VATable,4,โอนเงิน,,โอเด้ง ( ODEN ),JOJO SOBA SAMYAN
2024-05-21,12:59,TVI1K,33I,น้ำแร่ ( MINERAL WATER ),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-21,12:59,TVI1K,33I,โซบะเนื้อ ( BEEF SOBA ),Dine-In,2,179,358.00,0.0,0.0,358.00,VATable,2,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-21,12:59,TVI1K,33I,โซบะเป็ดพะโล้ ( STEWED DUCK SOBA ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,2,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-21,12:59,TVI1K,33I,เทมปุระรวม ( MIXED TEMPURA ),Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-21,13:29,0BSWQ,33I,น้ำแร่ ( MINERAL WATER ),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,5,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-21,13:29,0BSWQ,33I,สลัดมันฝรั่ง ( POTATO SALAD ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,5,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-21,13:29,0BSWQ,33I,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,5,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-21,13:29,ZA9NM,33I,ข้าวหน้าเนื้อ ( GYUDON BEEF ),Dine-In,1,139,139.00,0.0,0.0,139.00,VATable,1,โอนเงิน,,ข้าวหน้าต่างๆ ( DONBURI ),JOJO SOBA SAMYAN
2024-05-21,13:29,ZA9NM,33I,สลัดมันฝรั่ง ( POTATO SALAD ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,1,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-21,13:29,ZA9NM,33I,โซบะทอด ( SOBA FRIES ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,1,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-21,13:46,N8H6S,33I,ข้าวไก่เเม่ลูก ( OYAKODON ),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,3,โอนเงิน,,ข้าวหน้าต่างๆ ( DONBURI ),JOJO SOBA SAMYAN
2024-05-21,13:46,N8H6S,33I,ชาเขียวจากสวนเราเอง ( GREEN TEA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-21,18:17,OP3XB,33I,โซบะเเกงกะหรี่เอ็นวัว ( CURRY SOBA ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,1,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-21,18:25,OBJI7,33I,โอเด้งกลาง ( ODEN M ),Delivery,1,155,155.00,0.0,0.0,155.00,VATable,Counter_5bf8433fda374b42b05660015579689245f676c49035ba4d68ad5fc94ace2fed,E-Payment,,โอเด้ง ( ODEN ),JOJO SOBA SAMYAN
2024-05-21,18:25,OBJI7,33I,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_5bf8433fda374b42b05660015579689245f676c49035ba4d68ad5fc94ace2fed,E-Payment,,,JOJO SOBA SAMYAN
2024-05-21,18:25,OBJI7,33I,ไม่รับเครื่องปรุง,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_5bf8433fda374b42b05660015579689245f676c49035ba4d68ad5fc94ace2fed,E-Payment,,,JOJO SOBA SAMYAN
2024-05-21,19:07,VBHX1,33I,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )ร้อน/Hot x 1SOBA 100% +49 x 1,Dine-In,1,208,208.00,0.0,0.0,208.00,VATable,1,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-21,19:07,VBHX1,33I,สลัดเเตงกวา ( CUCUMBER SALAD ),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,1,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-21,19:07,VBHX1,33I,ชาข้าวคั่ว ( GENMAI CHA ),Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,1,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-21,20:05,M0FBP,33I,โซบะเป็ดพะโล้ ( STEWED DUCK SOBA ),Dine-In,1,169,169.00,0.0,0.0,0,VATable,5,Cash,Void*เพิ่มรายการผิดwittawadee@gmail.com,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,ข้าวหน้าเนื้อ ( GYUDON BEEF ),Dine-In,1,139,139.00,0.0,0.0,139.00,VATable,5,โอนเงิน,,ข้าวหน้าต่างๆ ( DONBURI ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,ไก่รมควัน ( SMOKED CHICKEN ),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,5,โอนเงิน,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,น้ำแร่ ( MINERAL WATER ),Dine-In,2,20,40.00,0.0,0.0,40.00,VATable,5,โอนเงิน,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,5,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,ยำสาหร่าย ( EBISU CHUKA WAKAME ),Dine-In,1,69,69.00,0.0,0.0,69.00,VATable,5,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )ร้อน/Hot x 1,Dine-In,2,159,318.00,0.0,0.0,318.00,VATable,5,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,หมึกวาซาบิ ( TAKO WASABI ),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,5,โอนเงิน,,ของว่าง ( APPETIZERS ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,โซบะเป็ดพะโล้ ( STEWED DUCK SOBA ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,12:38,OKY2W,VIT,โซบะเนื้อ ( BEEF SOBA ),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,5,โอนเงิน,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,13:16,YFPH4,VIT,โซบะเนื้อ ( BEEF SOBA )เพิ่มเส้น UP SIZED +50 x 1,Delivery,1,265,265.00,0.0,0.0,265.00,VATable,Counter_bec0ceceb433fd5c287ec81ae907ff20794064d413d5d41e3a9bd48ddadd4ee0,E-Payment,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,13:39,I4QJS,VIT,โซบะ 80% ( SOBA 80% )เย็น/Cold x 1,Dine-In,2,100,200.00,0.0,0.0,200.00,VATable,2,Cash,,โซบะ ( SOBA ),JOJO SOBA SAMYAN
2024-05-22,13:39,I4QJS,VIT,โซบะเป็ดพะโล้ ( STEWED DUCK SOBA ),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,2,Cash,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
2024-05-22,13:39,I4QJS,VIT,เทมปุระรวม ( MIXED TEMPURA ),Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,Cash,,เครื่องเคียง ( SIDE DISH ),JOJO SOBA SAMYAN
2024-05-22,13:39,I4QJS,VIT,น้ำแร่ ( MINERAL WATER ),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,Cash,,เครื่องดื่ม ( DRINKS ),JOJO SOBA SAMYAN
2024-05-22,14:11,3U8EY,VIT,โซบะกุ้งเทมปุระ ( SOBA SHRIMP TEMPURA )เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,5,Cash,,โซบะอื่นๆ ( SOBA AND MORE ),JOJO SOBA SAMYAN
